year,Km_travelled,fuel_type,city,assembly,engine,body_type,interior_scores,exterior_scores,comfort_scores,company,price
1992,967500,1.0,0.0,0.0,2500,8.0,1.0,2.0,2.0,29.0,0.27
2026,10,5.0,3.0,1.0,2000,2.0,1.0,1.0,2.0,23.0,0.92
2020,48000,1.0,1.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.38
2021,40000,5.0,1.0,1.0,2500,8.0,0.0,2.0,0.0,17.0,0.87
2005,210000,5.0,2.0,0.0,2500,8.0,1.0,1.0,2.0,39.0,0.44
2015,140000,2.0,0.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.47
2021,55000,5.0,2.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.45
2021,72000,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.68
2002,79000,5.0,2.0,0.0,2600,8.0,1.0,1.0,2.0,28.0,0.43
2020,77000,5.0,2.0,1.0,1000,6.0,1.0,1.0,2.0,3.0,0.21
2006,165000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.19
2022,38000,5.0,2.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.57
2016,110000,2.0,1.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.39
2005,150000,5.0,4.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.12
2005,179000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.12
2008,90000,5.0,2.0,0.0,660,5.0,1.0,2.0,1.0,37.0,0.14
2019,130000,5.0,1.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.45
2014,84,5.0,2.0,0.0,660,5.0,1.0,2.0,1.0,37.0,0.19
2007,232000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.13
2017,160000,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.47
2004,160000,5.0,2.0,1.0,1600,8.0,1.0,2.0,1.0,15.0,0.13
2021,91000,5.0,0.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.67
2012,107647,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.29
2023,34400,5.0,0.0,1.0,2000,2.0,1.0,2.0,2.0,23.0,0.75
2022,64790,5.0,0.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.62
2013,44000,5.0,2.0,0.0,2700,7.0,2.0,0.0,0.0,39.0,1.89
2004,125000,5.0,2.0,0.0,2700,7.0,2.0,1.0,1.0,39.0,0.69
2022,55000,5.0,0.0,1.0,1600,8.0,2.0,2.0,2.0,39.0,0.66
2019,113000,5.0,1.0,0.0,1000,2.0,0.0,2.0,0.0,8.0,0.52
2019,130000,2.0,0.0,0.0,1500,3.0,2.0,2.0,2.0,39.0,0.56
2026,25,5.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,14.0,0.98
2021,28500,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.65
2002,11111,5.0,4.0,1.0,1500,8.0,1.0,2.0,2.0,15.0,0.16
2020,65000,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.63
2021,77000,2.0,1.0,0.0,660,5.0,1.0,2.0,1.0,37.0,0.4
2010,125000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.23
2020,29000,5.0,2.0,0.0,1000,2.0,0.0,2.0,0.0,8.0,0.6
2020,100000,1.0,0.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.37
2016,119000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.45
2016,175000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.35
2016,94000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.41
2019,175000,5.0,0.0,1.0,1600,4.0,1.0,1.0,2.0,37.0,0.4
2015,100000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.32
2021,55000,5.0,2.0,1.0,1500,4.0,2.0,2.0,2.0,15.0,0.53
2007,146000,5.0,1.0,0.0,2400,8.0,2.0,1.0,2.0,39.0,0.37
2018,86000,5.0,1.0,1.0,1500,4.0,0.0,1.0,2.0,15.0,0.42
2019,186000,2.0,1.0,0.0,660,3.0,2.0,1.0,2.0,37.0,0.19
2015,102000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.42
2011,80000,5.0,1.0,0.0,1000,8.0,1.0,2.0,1.0,39.0,0.29
2015,110000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.33
2016,129500,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.37
2013,180000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.34
2024,27000,5.0,0.0,1.0,1500,8.0,1.0,1.0,1.0,39.0,0.59
2007,93000,5.0,0.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.41
2020,70000,5.0,3.0,0.0,1000,2.0,2.0,1.0,2.0,39.0,0.64
2020,69000,5.0,0.0,0.0,1000,2.0,2.0,1.0,2.0,39.0,0.65
2022,40000,5.0,1.0,1.0,3500,0.0,0.0,0.0,0.0,23.0,0.8
2019,68000,5.0,2.0,1.0,1500,4.0,2.0,2.0,2.0,15.0,0.45
2021,156000,5.0,3.0,0.0,660,5.0,2.0,2.0,1.0,37.0,0.33
2017,76000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.52
2008,116500,5.0,2.0,0.0,2700,7.0,2.0,1.0,1.0,39.0,0.88
2020,46000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.63
2020,78500,1.0,1.0,0.0,2800,7.0,0.0,2.0,0.0,39.0,1.43
2023,30604,5.0,1.0,0.0,1800,8.0,2.0,0.0,2.0,39.0,0.74
2007,145000,1.0,1.0,1.0,2000,8.0,2.0,1.0,1.0,39.0,0.28
2009,100000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.23
2016,110400,2.0,4.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.39
2015,102000,5.0,1.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.41
2012,106000,5.0,2.0,1.0,1600,8.0,2.0,2.0,1.0,39.0,0.32
2022,39000,5.0,2.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.45
2023,58000,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,39.0,0.73
2020,57000,5.0,2.0,0.0,1000,2.0,2.0,1.0,2.0,39.0,0.64
2013,130000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.27
2016,27000,5.0,2.0,1.0,800,6.0,1.0,1.0,2.0,37.0,0.14
2012,150000,2.0,2.0,0.0,1800,8.0,1.0,1.0,2.0,39.0,0.41
2011,125000,5.0,2.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.21
2017,74000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.47
2019,108000,5.0,2.0,0.0,660,3.0,1.0,2.0,1.0,39.0,0.25
2015,135000,2.0,0.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.46
2021,72000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.6
2021,37079,1.0,2.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.52
2018,112000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.52
2013,52000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.42
2001,275000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.12
2014,117000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.36
2017,116000,5.0,1.0,0.0,1600,8.0,2.0,2.0,0.0,2.0,1.08
2013,83000,5.0,1.0,0.0,2500,8.0,1.0,1.0,2.0,39.0,1.42
2013,106000,5.0,0.0,0.0,2700,7.0,2.0,1.0,2.0,39.0,1.85
2008,166000,5.0,1.0,0.0,1800,8.0,2.0,2.0,0.0,39.0,0.36
1993,223400,1.0,1.0,0.0,4200,7.0,1.0,2.0,1.0,39.0,0.68
1986,132990,5.0,1.0,0.0,1300,8.0,1.0,2.0,1.0,39.0,0.06
2020,33000,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.4
2015,198000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.38
2018,130000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.46
2023,69700,5.0,0.0,1.0,2000,7.0,0.0,0.0,0.0,14.0,0.92
2010,47000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.34
2025,5600,1.0,2.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,2.03
2020,88000,5.0,0.0,1.0,1800,8.0,2.0,1.0,2.0,15.0,0.6
2019,32200,5.0,0.0,0.0,2700,7.0,1.0,2.0,2.0,39.0,2.86
2007,174000,5.0,2.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.37
2021,49173,5.0,2.0,1.0,3500,0.0,0.0,0.0,0.0,23.0,0.76
2020,48097,5.0,0.0,0.0,3500,4.0,0.0,0.0,0.0,23.0,0.85
2002,100000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.19
2022,24500,5.0,3.0,0.0,2700,7.0,0.0,0.0,0.0,39.0,3.4
2005,123654,5.0,2.0,0.0,2500,8.0,2.0,1.0,0.0,39.0,0.42
2023,52000,5.0,1.0,1.0,2000,7.0,0.0,0.0,0.0,17.0,0.79
2020,92000,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.63
2018,108000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.5
2006,115000,5.0,2.0,0.0,2000,8.0,2.0,2.0,2.0,17.0,0.33
2016,300000,2.0,1.0,0.0,1800,8.0,2.0,2.0,0.0,39.0,0.53
2014,65708,5.0,2.0,1.0,2700,7.0,2.0,1.0,2.0,39.0,0.76
2006,150000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.19
2013,128000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.33
2005,320000,1.0,1.0,1.0,2000,8.0,1.0,1.0,1.0,39.0,0.23
2009,96000,2.0,1.0,0.0,1800,8.0,0.0,1.0,2.0,39.0,0.4
2015,168000,5.0,2.0,1.0,1300,8.0,2.0,1.0,1.0,15.0,0.33
2020,62000,5.0,0.0,1.0,1500,8.0,2.0,0.0,2.0,15.0,0.7
2026,2600,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.52
2017,113000,5.0,1.0,1.0,1500,8.0,2.0,0.0,2.0,15.0,0.53
2007,60000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.34
2019,105000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.42
2020,156000,5.0,1.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.54
2024,22000,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,39.0,0.77
2013,92800,5.0,0.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.34
1994,150000,5.0,0.0,0.0,1300,8.0,2.0,2.0,2.0,37.0,0.12
2019,88300,5.0,1.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.41
2015,78000,5.0,0.0,0.0,4600,7.0,2.0,0.0,0.0,39.0,3.38
2011,154000,5.0,0.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.34
2024,24500,5.0,2.0,1.0,1500,2.0,2.0,2.0,1.0,15.0,0.67
2020,71000,5.0,3.0,0.0,1300,2.0,1.0,1.0,2.0,30.0,0.67
2008,100000,5.0,1.0,0.0,1800,7.0,2.0,1.0,1.0,15.0,0.38
2018,64000,5.0,2.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.52
2021,75000,5.0,0.0,1.0,2000,7.0,1.0,1.0,2.0,17.0,0.68
2020,36000,5.0,3.0,0.0,2700,7.0,0.0,0.0,0.0,39.0,2.99
2022,5000,5.0,3.0,0.0,3500,7.0,0.0,0.0,0.0,39.0,6.5
2023,19000,5.0,1.0,0.0,1500,2.0,2.0,0.0,0.0,6.0,0.53
2024,5000,5.0,3.0,0.0,659,3.0,0.0,2.0,0.0,29.0,0.42
2020,21000,5.0,3.0,0.0,2700,7.0,0.0,0.0,0.0,39.0,2.98
2024,15500,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,39.0,0.76
2021,58000,5.0,1.0,1.0,1500,2.0,1.0,2.0,2.0,14.0,0.71
2015,112000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.35
2010,250000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.28
2004,20000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.18
2022,33500,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.71
2010,172000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.28
2007,100000,5.0,2.0,0.0,1800,8.0,2.0,2.0,0.0,28.0,0.62
2006,180000,5.0,1.0,0.0,1600,8.0,2.0,0.0,2.0,29.0,0.16
2006,255000,5.0,2.0,1.0,1600,8.0,1.0,1.0,1.0,15.0,0.18
2022,45000,5.0,0.0,1.0,1500,8.0,2.0,0.0,2.0,15.0,0.78
2011,136500,5.0,0.0,0.0,660,5.0,1.0,2.0,2.0,37.0,0.22
2021,9000,2.0,3.0,1.0,1500,3.0,2.0,1.0,2.0,39.0,0.69
2003,150000,1.0,1.0,0.0,2000,7.0,1.0,1.0,1.0,23.0,0.08
2017,141800,5.0,0.0,1.0,1400,8.0,2.0,1.0,1.0,37.0,0.29
1996,85000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,37.0,0.06
2021,150000,5.0,0.0,1.0,1000,6.0,1.0,1.0,2.0,3.0,0.21
2004,160000,1.0,2.0,0.0,3000,7.0,1.0,1.0,2.0,39.0,0.68
2014,78000,5.0,2.0,0.0,660,3.0,1.0,1.0,1.0,39.0,0.24
2022,27125,5.0,2.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.48
1990,100000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.12
2019,75000,5.0,1.0,0.0,1000,2.0,1.0,1.0,2.0,8.0,0.48
2025,8000,5.0,1.0,1.0,1500,8.0,1.0,2.0,2.0,15.0,1.02
2023,40000,5.0,1.0,1.0,1500,2.0,1.0,2.0,2.0,26.0,0.69
2015,66000,5.0,4.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.35
2024,3200,5.0,2.0,1.0,1500,8.0,2.0,2.0,2.0,15.0,0.84
2020,47000,5.0,3.0,1.0,1000,2.0,2.0,2.0,2.0,39.0,0.58
2020,51427,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.65
2023,28000,5.0,2.0,0.0,1600,2.0,0.0,0.0,0.0,4.0,0.8
2022,31000,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.71
2006,177000,5.0,0.0,0.0,4000,7.0,2.0,0.0,2.0,39.0,1.05
2005,150100,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.17
2012,200000,5.0,1.0,0.0,1500,8.0,1.0,1.0,1.0,29.0,0.21
2005,183000,5.0,2.0,0.0,1500,8.0,2.0,2.0,2.0,15.0,0.18
1997,129638,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.13
2017,95000,5.0,1.0,1.0,1500,4.0,0.0,2.0,0.0,15.0,0.42
2005,260700,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.17
2013,91000,5.0,2.0,0.0,1300,8.0,2.0,1.0,1.0,15.0,0.28
2007,148540,2.0,1.0,0.0,1300,8.0,2.0,2.0,0.0,15.0,0.28
2022,22562,5.0,0.0,1.0,1500,8.0,2.0,2.0,2.0,15.0,0.78
2014,115000,2.0,1.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.45
2005,120000,5.0,2.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.2
2007,98000,5.0,0.0,0.0,2700,7.0,2.0,2.0,1.0,39.0,0.95
2021,51000,5.0,2.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.52
2006,92000,5.0,2.0,0.0,3000,8.0,2.0,2.0,0.0,39.0,0.63
2024,34000,5.0,1.0,1.0,1500,8.0,0.0,2.0,2.0,39.0,0.59
2022,27000,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,39.0,0.71
2021,105300,2.0,2.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.6
2001,106000,5.0,2.0,0.0,4000,7.0,2.0,2.0,1.0,21.0,0.45
2019,138000,1.0,2.0,1.0,2800,7.0,0.0,2.0,0.0,39.0,1.12
2006,100000,5.0,2.0,0.0,1600,8.0,1.0,1.0,1.0,29.0,0.22
2014,107500,5.0,1.0,1.0,1500,8.0,2.0,1.0,1.0,15.0,0.34
2020,54000,5.0,3.0,0.0,658,7.0,2.0,1.0,0.0,37.0,0.62
2023,19000,5.0,3.0,0.0,660,3.0,2.0,2.0,2.0,15.0,0.44
2021,35000,5.0,1.0,0.0,1500,2.0,0.0,0.0,0.0,26.0,0.63
2019,100000,2.0,2.0,0.0,1500,2.0,0.0,2.0,0.0,15.0,0.7
2016,120000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,15.0,0.34
2014,150200,5.0,0.0,0.0,1500,8.0,2.0,2.0,2.0,15.0,0.34
2016,60000,5.0,0.0,0.0,4600,7.0,1.0,2.0,2.0,39.0,3.5
2017,80000,5.0,2.0,0.0,1800,8.0,2.0,1.0,2.0,15.0,0.42
2021,80000,5.0,1.0,0.0,2000,2.0,0.0,0.0,0.0,23.0,0.72
2013,123500,2.0,2.0,0.0,1500,3.0,0.0,1.0,2.0,39.0,0.33
2023,91000,5.0,1.0,1.0,1500,8.0,2.0,0.0,2.0,3.0,0.35
2004,147000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.19
2022,24100,5.0,2.0,1.0,2000,2.0,0.0,0.0,0.0,23.0,0.71
2021,58500,5.0,0.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.65
2019,83000,2.0,1.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.71
2002,370000,5.0,0.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.14
1999,125000,1.0,1.0,1.0,2000,8.0,1.0,1.0,1.0,39.0,0.15
2016,105000,5.0,2.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.33
2010,200000,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.2
2007,100000,5.0,1.0,0.0,1300,8.0,2.0,2.0,1.0,39.0,0.24
2014,130000,5.0,0.0,1.0,2700,7.0,2.0,1.0,0.0,39.0,0.78
2020,70000,5.0,3.0,0.0,1000,2.0,2.0,2.0,2.0,39.0,0.56
2020,21000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.66
2007,150000,5.0,1.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.13
2019,131000,5.0,2.0,1.0,1500,4.0,2.0,2.0,2.0,15.0,0.42
2017,56000,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.49
2026,1,4.0,3.0,1.0,1500,7.0,0.0,0.0,0.0,19.0,1.1
2005,88000,5.0,2.0,0.0,2500,8.0,1.0,1.0,2.0,39.0,0.36
2020,34000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.63
2018,125000,5.0,0.0,0.0,2700,7.0,2.0,2.0,2.0,39.0,2.28
2026,5,5.0,3.0,1.0,1500,7.0,1.0,1.0,2.0,14.0,0.98
2020,83000,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.58
2023,34000,5.0,0.0,1.0,1500,8.0,2.0,0.0,2.0,3.0,0.4
2012,135000,2.0,1.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.34
2018,37000,5.0,0.0,1.0,1300,8.0,2.0,1.0,1.0,39.0,0.5
2003,470000,1.0,0.0,1.0,2000,8.0,1.0,1.0,1.0,39.0,0.18
2015,92000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,39.0,0.43
2006,180000,1.0,2.0,1.0,2000,8.0,2.0,2.0,1.0,39.0,0.25
2016,150000,2.0,2.0,0.0,1500,8.0,2.0,2.0,0.0,39.0,0.55
2007,100000,5.0,1.0,0.0,1800,8.0,2.0,2.0,0.0,28.0,0.53
2005,150000,5.0,4.0,1.0,1300,8.0,2.0,2.0,1.0,30.0,0.19
2020,58600,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.59
2007,10000,5.0,0.0,0.0,1500,10.0,1.0,1.0,1.0,39.0,0.3
2011,123000,5.0,0.0,1.0,1800,8.0,2.0,0.0,1.0,15.0,0.31
2011,182000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.27
1993,143000,5.0,2.0,0.0,1300,8.0,1.0,2.0,1.0,17.0,0.05
2014,136000,5.0,0.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.35
2022,45000,5.0,2.0,0.0,2000,8.0,2.0,2.0,0.0,17.0,0.58
2017,113000,5.0,1.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.48
2020,68063,5.0,3.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.57
2022,42000,5.0,2.0,1.0,1500,2.0,1.0,2.0,2.0,26.0,0.61
2015,88000,2.0,2.0,0.0,1500,3.0,2.0,1.0,2.0,39.0,0.39
2010,250000,5.0,0.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.27
2016,151580,5.0,0.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.44
2010,61000,5.0,0.0,0.0,4600,7.0,0.0,0.0,2.0,39.0,2.5
2019,60000,2.0,1.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.79
2009,136200,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.29
2016,46250,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.4
2023,35000,2.0,1.0,0.0,1500,7.0,1.0,1.0,2.0,14.0,1.02
2020,131000,5.0,3.0,0.0,660,6.0,2.0,2.0,1.0,8.0,0.26
2018,80000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.39
2016,117472,5.0,4.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.34
1998,150000,5.0,1.0,0.0,1300,8.0,1.0,2.0,1.0,15.0,0.11
2011,145000,5.0,0.0,1.0,1600,8.0,1.0,1.0,1.0,39.0,0.29
2020,80500,5.0,1.0,0.0,1000,2.0,2.0,2.0,0.0,39.0,0.58
2015,114000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.32
2006,175000,5.0,0.0,0.0,2500,8.0,1.0,2.0,2.0,39.0,0.45
2018,80000,5.0,0.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.56
2022,72000,5.0,0.0,1.0,2000,2.0,1.0,2.0,2.0,23.0,0.73
2021,75000,5.0,0.0,1.0,1300,8.0,0.0,2.0,1.0,39.0,0.45
2017,137000,5.0,0.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.36
1987,400000,5.0,2.0,0.0,1300,8.0,2.0,1.0,1.0,39.0,0.04
2019,73000,5.0,2.0,1.0,1800,8.0,2.0,0.0,2.0,15.0,0.56
2022,84000,5.0,1.0,1.0,1500,8.0,2.0,2.0,2.0,15.0,0.74
2013,120000,5.0,1.0,1.0,1800,8.0,2.0,2.0,2.0,15.0,0.3
2021,71000,5.0,0.0,1.0,1500,8.0,2.0,2.0,2.0,39.0,0.49
2019,40000,2.0,1.0,0.0,1500,2.0,0.0,1.0,0.0,15.0,0.78
2006,196000,5.0,1.0,0.0,2800,7.0,2.0,2.0,2.0,37.0,0.3
2011,132580,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.26
2001,26800,5.0,2.0,1.0,1600,8.0,1.0,1.0,1.0,15.0,0.14
2025,5700,2.0,2.0,1.0,1800,7.0,0.0,0.0,0.0,39.0,0.95
2024,6300,5.0,2.0,1.0,1300,8.0,1.0,1.0,1.0,39.0,0.49
2022,63000,5.0,0.0,0.0,1400,2.0,0.0,0.0,2.0,23.0,0.52
2019,47000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.52
2026,6,5.0,3.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.51
2020,23000,5.0,3.0,0.0,2700,7.0,1.0,2.0,2.0,39.0,2.75
2021,50000,5.0,3.0,0.0,4600,7.0,2.0,2.0,2.0,39.0,4.25
2020,78283,5.0,3.0,0.0,1000,2.0,1.0,1.0,2.0,8.0,0.61
2013,85000,5.0,2.0,0.0,1000,6.0,0.0,2.0,0.0,8.0,0.33
2016,116000,5.0,1.0,1.0,1800,8.0,1.0,2.0,2.0,39.0,0.45
2015,85000,2.0,0.0,0.0,1800,4.0,2.0,1.0,2.0,39.0,0.65
2022,38000,5.0,1.0,1.0,1400,2.0,0.0,0.0,2.0,23.0,0.51
2015,113000,2.0,2.0,0.0,1800,8.0,2.0,1.0,2.0,39.0,0.48
2013,105000,2.0,1.0,0.0,1800,8.0,1.0,1.0,2.0,39.0,0.44
2022,29000,5.0,0.0,1.0,2000,2.0,0.0,0.0,2.0,23.0,0.72
2017,158321,5.0,1.0,0.0,660,5.0,2.0,2.0,1.0,37.0,0.25
2010,105000,5.0,4.0,0.0,1800,8.0,2.0,2.0,2.0,39.0,0.3
2001,285000,5.0,2.0,1.0,1600,8.0,1.0,2.0,2.0,15.0,0.12
2012,135000,5.0,2.0,0.0,660,6.0,1.0,2.0,2.0,8.0,0.17
2019,62685,5.0,1.0,1.0,1500,4.0,2.0,2.0,0.0,15.0,0.45
2021,14800,5.0,1.0,1.0,1500,8.0,2.0,1.0,2.0,15.0,0.47
2004,120000,5.0,4.0,1.0,1500,8.0,2.0,2.0,1.0,15.0,0.15
2021,50000,5.0,0.0,1.0,1500,2.0,2.0,0.0,0.0,6.0,0.48
2015,91000,5.0,1.0,1.0,1300,8.0,1.0,1.0,1.0,15.0,0.32
2015,112000,2.0,2.0,0.0,1500,3.0,2.0,2.0,2.0,39.0,0.4
2013,100000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,39.0,0.3
1988,60000,0.0,4.0,1.0,1300,8.0,1.0,2.0,1.0,39.0,0.09
2020,63000,5.0,1.0,0.0,1000,2.0,0.0,2.0,0.0,39.0,0.53
2021,66000,5.0,0.0,1.0,1500,2.0,0.0,0.0,0.0,26.0,0.63
2007,149000,5.0,1.0,1.0,1300,8.0,2.0,2.0,1.0,15.0,0.22
2010,95000,5.0,2.0,1.0,1800,8.0,2.0,2.0,1.0,15.0,0.26
2015,100000,5.0,4.0,1.0,800,6.0,1.0,2.0,2.0,37.0,0.09
2004,200000,5.0,1.0,1.0,1600,8.0,2.0,1.0,1.0,39.0,0.16
2005,132888,5.0,2.0,1.0,1300,8.0,1.0,2.0,1.0,37.0,0.1
2015,110000,5.0,2.0,0.0,660,3.0,2.0,2.0,2.0,15.0,0.2
2008,97000,5.0,2.0,0.0,3000,8.0,2.0,2.0,0.0,2.0,0.47
2020,49000,5.0,1.0,0.0,4600,7.0,2.0,0.0,0.0,39.0,4.5
2018,40000,2.0,3.0,0.0,3000,7.0,1.0,2.0,2.0,35.0,5.4
2025,16000,5.0,1.0,1.0,1500,8.0,0.0,0.0,2.0,15.0,0.97
2021,17000,5.0,2.0,0.0,1500,8.0,0.0,0.0,0.0,28.0,2.5
