year,price,Km_travelled,fuel_type,transmission,city,color,assembly,engine,body_type,interior_scores,exterior_scores,safety_scores,comfort_scores,company
2020,0.67,86300,Petrol,Automatic,Sindh,White,Local,2000,Crossover,28,23,38,42,KIA
2021,0.75,60000,Petrol,Automatic,Punjab,Black,Local,1800,Sedan,18,21,40,35,Honda
2020,0.65,43000,Petrol,Automatic,Sindh,Black,Local,2000,Crossover,28,30,38,42,KIA
2017,0.71,61000,Hybrid,Automatic,Punjab,White,Imported,1800,Crossover,18,13,50,38,Toyota
2025,1.09,45000,Hybrid,Automatic,Islamabad,Black,Local,1500,SUV,37,23,62,35,Haval
2015,0.44,90000,Hybrid,Automatic,Sindh,White,Imported,1500,Hatchback,18,3,40,24,Toyota
2021,0.48,52000,Petrol,Automatic,Sindh,White,Local,1598,Sedan,18,10,45,13,Toyota
2021,0.49,27000,Petrol,Automatic,Un-Registered,Blue,Imported,1000,Crossover,18,10,45,24,Toyota
2015,0.42,170000,Hybrid,Automatic,Islamabad,White,Imported,1500,Hatchback,18,9,45,19,Toyota
2024,0.71,10741,Petrol,Automatic,Punjab,Black,Local,1600,Sedan,18,21,33,24,Toyota
2019,0.67,90000,Hybrid,Automatic,Punjab,White,Imported,1500,Crossover,7,6,27,19,Honda
2017,0.53,105000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,18,21,40,35,Honda
2022,0.53,39000,Petrol,Automatic,Punjab,White,Local,1200,Crossover,28,10,50,24,Peugeot
2021,0.69,50000,Petrol,Automatic,Sindh,Blue,Local,2000,SUV,27,30,45,42,Hyundai
2019,0.52,53000,Petrol,Automatic,Punjab,White,Local,1600,Sedan,18,6,33,13,Toyota
2008,0.95,125000,Petrol,Automatic,Sindh,Black,Imported,4000,SUV,10,9,27,13,Toyota
2011,0.41,115000,Petrol,Manual,Punjab,Silver,Local,1600,Sedan,14,17,33,13,Toyota
2017,0.41,85000,Petrol,Manual,Sindh,Silver,Local,1300,Sedan,14,0,27,13,Toyota
2017,0.43,135757,Petrol,Automatic,Punjab,Silver,Local,1300,Sedan,14,13,37,18,Toyota
2021,0.47,67000,Petrol,Automatic,Punjab,White,Local,1300,Sedan,18,13,39,13,Toyota
2020,3.9,36000,Petrol,Automatic,Un-Registered,Black,Imported,4600,SUV,18,13,57,35,Toyota
2017,0.48,170000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2021,0.65,28500,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,18,28,44,35,Honda
2018,0.63,147000,Hybrid,Automatic,Punjab,Black,Imported,1200,Sedan,0,0,0,0,Nissan
2025,1.82,12400,Petrol,Automatic,Islamabad,Black,Local,2500,Sedan,43,20,62,50,Hyundai
2023,0.88,32000,Petrol,Automatic,Punjab,White,Local,1500,SUV,34,23,62,35,Haval
2016,0.41,92000,Petrol,Automatic,Sindh,Silver,Local,1300,Sedan,14,0,17,13,Toyota
2026,1.32,20,Hybrid,Automatic,Un-Registered,Black,Local,1500,SUV,37,23,62,43,Haval
2017,0.55,45000,Petrol,Manual,Islamabad,other,Imported,1200,Sedan,9,7,35,23,Nissan
2025,0.86,8500,Petrol,Automatic,Punjab,Black,Imported,1498,Crossover,7,14,27,19,Jetour
2020,0.55,26818,Petrol,Automatic,Un-Registered,White,Imported,1000,SUV,18,18,50,24,Nissan
2020,0.56,60000,Petrol,Automatic,Punjab,other,Imported,1000,Crossover,28,20,57,45,Toyota
1997,0.45,259376,Diesel,Automatic,Punjab,Blue,Imported,3000,SUV,14,9,27,8,Toyota
1997,0.6,248000,Diesel,Automatic,Punjab,other,Imported,3000,SUV,19,17,27,18,Toyota
2021,0.62,20000,Petrol,Automatic,Sindh,White,Imported,1000,Crossover,23,13,57,45,Toyota
1996,0.46,300000,Diesel,Automatic,Sindh,other,Imported,3000,SUV,0,14,27,8,Toyota
2013,2.65,123718,Petrol,Automatic,Islamabad,White,Imported,4600,SUV,28,19,45,50,Toyota
2018,4.1,49000,Petrol,Automatic,Sindh,White,Imported,4600,SUV,7,14,27,19,Toyota
2022,0.57,61000,Petrol,Automatic,Islamabad,White,Local,1600,Sedan,18,10,45,13,Toyota
2005,1.1,135000,Diesel,Automatic,Sindh,White,Imported,4200,SUV,18,24,40,34,Toyota
2015,0.4,91000,Petrol,Automatic,Sindh,White,Local,1600,Sedan,18,6,33,13,Toyota
2025,1.18,5000,Hybrid,Automatic,Punjab,White,Local,1600,Crossover,34,23,62,42,Hyundai
2022,1.65,19695,Diesel,Automatic,Punjab,White,Local,2800,SUV,34,13,45,42,Toyota
2018,1.32,88000,Petrol,Automatic,Punjab,White,Imported,1400,Sedan,24,9,39,29,Audi
2025,1.38,11500,Hybrid,Automatic,Punjab,White,Local,1600,SUV,43,30,62,60,Hyundai
2017,2.0,100000,Petrol,Automatic,Punjab,Black,Imported,2000,Sedan,7,6,27,19,Mercedes-Benz
2023,0.81,9100,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2022,0.45,41000,Petrol,Manual,Punjab,White,Local,1300,Sedan,18,13,39,13,Toyota
2021,1.52,130000,Diesel,Automatic,Punjab,White,Local,2800,SUV,34,13,45,42,Toyota
2017,0.51,77000,Hybrid,Automatic,Islamabad,Silver,Imported,1500,Hatchback,18,0,40,24,Toyota
2020,0.64,90000,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2018,0.51,70200,Petrol,Automatic,Punjab,White,Local,1600,Sedan,18,6,33,13,Toyota
2020,0.64,90000,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2014,0.42,150000,Hybrid,Automatic,Sindh,White,Imported,1800,Sedan,23,13,45,30,Toyota
2021,0.65,75000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2022,0.61,35000,Petrol,Automatic,Sindh,other,Local,1600,Sedan,18,18,33,24,Toyota
2021,0.72,64000,Petrol,Automatic,Punjab,White,Local,2000,Crossover,28,23,38,42,KIA
2004,0.47,148000,Petrol,Automatic,Sindh,Silver,Imported,2500,Sedan,18,23,27,35,Toyota
2017,0.51,105000,Hybrid,Automatic,Sindh,White,Imported,1500,Hatchback,0,6,27,19,Toyota
2018,0.72,159000,Hybrid,Automatic,Islamabad,Black,Imported,1800,Crossover,0,6,27,19,Toyota
2021,0.69,52000,Petrol,Automatic,Islamabad,Black,Local,2000,Crossover,28,23,38,42,KIA
2019,0.49,48500,Petrol,Manual,Islamabad,Black,Local,1300,Sedan,14,0,27,13,Toyota
2024,1.13,10000,Hybrid,Automatic,Sindh,Black,Local,1500,SUV,37,23,62,35,Haval
2019,0.42,96000,Petrol,Automatic,Sindh,Black,Local,1300,Sedan,14,0,17,13,Toyota
2021,0.6,48000,Petrol,Automatic,Sindh,Blue,Local,1800,Sedan,18,21,40,35,Honda
2023,1.9,33000,Diesel,Automatic,Islamabad,White,Local,2800,SUV,34,13,45,35,Toyota
2021,0.5,27000,Petrol,Automatic,Punjab,White,Local,1500,Crossover,18,23,62,37,DFSK
2018,0.49,57000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,18,21,40,35,Honda
2020,0.71,23000,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2019,0.57,103600,Petrol,Automatic,Punjab,other,Local,1800,Sedan,24,17,40,30,Toyota
2022,0.5,66000,Petrol,Automatic,Islamabad,other,Local,1500,Crossover,18,23,62,37,DFSK
2020,0.47,38500,Petrol,Manual,Islamabad,Silver,Local,1300,Sedan,10,0,6,8,Toyota
2021,0.64,83000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2021,0.6,100000,Petrol,Automatic,Islamabad,other,Local,1800,Sedan,18,21,40,35,Honda
2021,0.64,66000,Petrol,Automatic,Punjab,White,Local,1500,Crossover,34,23,37,44,MG
2011,0.55,236000,Petrol,Automatic,Punjab,Black,Imported,2400,Sedan,18,9,34,29,Toyota
2020,0.76,27000,Hybrid,Automatic,Punjab,Black,Imported,1200,Sedan,7,10,45,33,Nissan
2016,0.85,49000,Petrol,Automatic,Sindh,White,Imported,1400,Sedan,24,10,39,35,Audi
2020,0.47,74000,Petrol,Manual,Sindh,White,Local,1300,Sedan,14,0,27,13,Toyota
2017,0.53,99000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2024,0.52,7600,Petrol,Automatic,Punjab,White,Local,1300,Sedan,10,4,39,13,Toyota
2025,0.81,11500,Petrol,Automatic,Punjab,Black,Local,1500,Crossover,34,23,62,42,Jetour
2003,0.95,135000,Petrol,Automatic,Islamabad,Grey,Imported,3400,SUV,14,9,34,31,Toyota
2024,0.9,30000,Petrol,Automatic,Islamabad,White,Local,1500,SUV,43,30,62,52,Haval
2023,0.82,46000,Petrol,Automatic,Punjab,White,Local,2000,SUV,28,23,45,42,Hyundai
2025,1.14,15000,Hybrid,Automatic,Punjab,White,Local,1500,SUV,37,23,62,35,Haval
2013,0.4,98000,Hybrid,Automatic,Islamabad,White,Imported,1500,Hatchback,28,9,53,30,Toyota
2025,0.62,450,Petrol,Automatic,Islamabad,White,Imported,1400,Crossover,28,21,50,30,KIA
2022,0.54,68000,Petrol,Automatic,Sindh,Black,Local,1598,Sedan,18,10,45,13,Toyota
2023,0.57,70000,Petrol,Automatic,Sindh,Black,Local,1200,Crossover,28,20,50,30,Peugeot
2026,1.33,5,PHEV,Automatic,Un-Registered,Black,Local,1500,SUV,37,23,62,43,Haval
2018,0.58,23000,Petrol,Automatic,Sindh,White,Local,1800,Sedan,18,21,40,35,Honda
2016,0.55,115000,Hybrid,Automatic,Islamabad,White,Imported,1500,Crossover,34,9,50,38,Honda
2021,1.15,112168,Petrol,Automatic,Punjab,Black,Imported,3470,MPV,24,21,45,50,KIA
2005,1.32,135430,Petrol,Automatic,Punjab,White,Imported,4000,SUV,14,17,27,31,Toyota
2018,1.55,54000,Petrol,Automatic,Islamabad,Black,Imported,1400,Sedan,24,9,39,29,Audi
2015,0.53,113000,Petrol,Manual,Islamabad,White,Local,1300,Sedan,10,0,6,8,Toyota
2014,0.42,150000,Hybrid,Automatic,Islamabad,Blue,Imported,1500,Sedan,14,9,34,38,Toyota
2015,0.4,90000,Petrol,Manual,Punjab,Silver,Local,1300,Sedan,14,0,27,13,Toyota
2020,0.59,68000,Petrol,Automatic,Sindh,Silver,Local,1500,Sedan,29,28,44,35,Honda
2018,0.56,65000,Petrol,Automatic,Islamabad,Black,Local,1300,Sedan,14,10,17,8,Toyota
2018,0.8,75000,Hybrid,Automatic,Punjab,White,Imported,1800,Crossover,18,13,50,38,Toyota
2022,0.46,10000,Petrol,Automatic,Islamabad,White,Local,1300,Sedan,28,13,39,13,Toyota
2020,0.64,75000,Petrol,Automatic,Islamabad,White,Imported,1000,Crossover,23,13,45,45,Toyota
2010,0.42,200000,Hybrid,Automatic,Punjab,White,Imported,1800,Sedan,18,19,40,37,Toyota
2025,1.2,11500,Hybrid,Automatic,Punjab,White,Local,1600,Crossover,43,23,62,50,Hyundai
2018,1.2,125000,Petrol,Automatic,Sindh,other,Local,2700,SUV,18,13,44,35,Toyota
2017,0.45,87000,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,18,21,44,35,Honda
2024,0.98,1600,Petrol,Automatic,Islamabad,White,Local,1500,Sedan,7,14,27,19,Honda
2017,0.51,105500,Petrol,Automatic,Punjab,White,Local,1800,Sedan,0,14,27,19,Honda
2018,0.51,66000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,24,17,40,30,Toyota
2020,0.55,39000,Petrol,Manual,Punjab,White,Local,1300,Sedan,14,0,27,13,Toyota
2015,0.41,71400,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,24,17,34,19,Toyota
2009,1.3,125000,Diesel,Automatic,Islamabad,White,Imported,3000,SUV,24,13,39,29,Audi
2021,0.75,124000,Petrol,Automatic,Islamabad,Blue,Local,2000,SUV,28,23,45,42,Hyundai
2024,0.77,32000,Petrol,Automatic,Punjab,White,Local,2000,Crossover,28,30,38,43,KIA
2026,1.09,10,PHEV,Automatic,Un-Registered,Black,Local,1500,SUV,43,30,62,60,Jaecoo
2008,0.78,185000,Petrol,Automatic,Sindh,Silver,Imported,2700,SUV,14,9,33,18,Toyota
2018,1.17,110000,Petrol,Automatic,Islamabad,White,Local,2700,SUV,18,13,44,29,Toyota
2017,0.45,129000,Petrol,Automatic,Punjab,Silver,Local,1800,Sedan,23,10,40,13,Honda
2010,1.1,95000,Petrol,Automatic,Punjab,Grey,Local,2100,Sedan,28,21,45,42,Mercedes-Benz
2022,0.65,60000,Petrol,Automatic,Sindh,White,Local,1800,Sedan,7,14,27,19,Toyota
2014,0.47,140000,Hybrid,Automatic,Punjab,Grey,Imported,1500,Crossover,34,20,50,38,Honda
2024,0.74,15000,Petrol,Automatic,Punjab,White,Local,1500,Crossover,43,30,62,60,MG
2004,0.47,124000,Petrol,Automatic,Islamabad,Silver,Imported,1800,Sedan,18,9,34,30,Mercedes-Benz
2018,0.75,61000,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,18,21,40,35,Honda
2006,0.4,151000,Hybrid,Automatic,Un-Registered,White,Imported,1300,Sedan,18,16,40,35,Honda
2020,0.62,51000,Petrol,Automatic,Sindh,White,Imported,1000,Crossover,23,20,54,45,Toyota
2023,1.04,20000,Hybrid,Automatic,Sindh,Black,Local,1500,SUV,37,23,62,35,Haval
2008,0.55,225000,Petrol,Automatic,Islamabad,Black,Imported,1800,Sedan,24,16,45,42,Mercedes-Benz
2021,0.73,23000,Petrol,Automatic,Punjab,Silver,Local,2000,SUV,18,23,40,42,Hyundai
2015,0.51,142000,Hybrid,Automatic,Islamabad,White,Imported,1500,Crossover,29,13,50,38,Honda
2004,0.72,103000,Petrol,Automatic,Sindh,other,Imported,3400,SUV,14,9,33,18,Toyota
2020,0.46,84000,Petrol,Manual,Islamabad,Silver,Local,1300,Sedan,0,0,9,8,Toyota
2020,0.52,28500,Petrol,Automatic,other,White,Local,1500,MPV,18,13,33,29,Honda
2019,0.58,99000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2013,0.7,70000,Petrol,Automatic,Sindh,other,Local,2700,SUV,0,6,27,19,Toyota
2023,0.5,41000,Petrol,Automatic,Islamabad,White,Local,1300,Sedan,28,13,39,13,Toyota
2020,0.4,104000,Petrol,Manual,Punjab,White,Local,1300,Sedan,10,3,17,13,Honda
2014,0.46,105000,Hybrid,Automatic,Sindh,Grey,Imported,1500,Crossover,34,20,50,45,Honda
2022,0.4,44000,Petrol,Automatic,Punjab,White,Imported,660,Mini Van,28,13,49,30,Honda
2019,0.48,27000,Petrol,Manual,Sindh,Black,Local,1300,Sedan,14,0,27,13,Toyota
2021,0.7,24000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,18,21,44,35,Honda
2022,0.7,59500,Petrol,Automatic,Punjab,White,Local,2000,Crossover,28,23,38,35,KIA
2021,0.87,16000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,23,4,40,35,Honda
2025,1.35,2500,PHEV,Automatic,Punjab,Black,Local,1500,SUV,37,23,62,43,Haval
2016,0.43,90000,Petrol,Manual,Punjab,White,Local,1300,Sedan,19,3,27,13,Toyota
2021,0.69,58862,Petrol,Automatic,Punjab,White,Imported,1490,Crossover,34,23,62,50,MG
2025,1.36,2500,Hybrid,Automatic,Punjab,Black,Local,1500,SUV,7,6,27,19,Haval
2015,0.56,129000,Hybrid,Automatic,Islamabad,Black,Imported,1500,Crossover,34,9,50,38,Honda
2023,0.79,35000,Petrol,Automatic,Sindh,Black,Local,2000,SUV,28,23,45,42,Hyundai
2022,0.71,43000,Petrol,Automatic,Sindh,White,Local,2000,Crossover,7,14,27,19,KIA
2007,0.49,200000,Petrol,Automatic,Punjab,Grey,Imported,1800,Sedan,18,3,28,18,Toyota
2021,0.86,42000,Petrol,Automatic,Punjab,other,Local,2500,Sedan,43,20,45,42,Hyundai
2017,0.56,113195,Hybrid,Automatic,Punjab,other,Imported,1500,Crossover,14,13,45,30,Honda
2020,0.55,75000,Petrol,Automatic,Punjab,other,Imported,1000,Crossover,28,13,45,30,Daihatsu
2013,0.86,120000,Petrol,Automatic,Punjab,Black,Imported,1800,Sedan,18,13,45,42,Mercedes-Benz
2018,0.62,138000,Hybrid,Automatic,Sindh,White,Imported,1500,MPV,23,6,40,50,Honda
2021,0.69,8000,Petrol,Automatic,Sindh,White,Local,1800,Sedan,29,21,44,30,Toyota
2022,0.41,54000,Petrol,Automatic,Islamabad,White,Local,1500,Sedan,18,28,43,24,Changan
2014,0.4,92000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,14,24,27,24,Honda
2018,0.56,52000,Petrol,Automatic,Islamabad,Silver,Local,1800,Sedan,23,4,40,35,Honda
2015,0.42,105000,Hybrid,Automatic,Sindh,White,Imported,1500,Hatchback,28,9,53,30,Toyota
2017,0.48,85000,Petrol,Automatic,Sindh,Grey,Local,1800,Sedan,23,28,44,35,Honda
2023,0.79,28000,Petrol,Automatic,Islamabad,White,Local,2000,SUV,28,23,45,42,Hyundai
2025,0.5,32000,Petrol,Automatic,Islamabad,White,Local,1300,Sedan,10,4,39,13,Toyota
2022,0.74,48700,Petrol,Automatic,Islamabad,White,Local,1600,Crossover,7,14,27,19,Chery
2005,0.59,167000,Petrol,Automatic,Sindh,Black,Imported,3000,Sedan,27,16,45,46,Toyota
2020,0.63,56699,Petrol,Automatic,Punjab,White,Imported,1000,Crossover,23,13,45,45,Toyota
2021,0.73,75000,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2022,0.48,35000,Petrol,Automatic,Sindh,Black,Local,1600,Sedan,18,6,33,13,Toyota
2025,2.22,12000,Diesel,Automatic,Punjab,White,Local,2800,SUV,43,20,52,60,Toyota
2022,0.71,22000,Petrol,Automatic,Sindh,White,Local,1500,Crossover,18,20,44,35,Honda
2016,0.55,75356,Hybrid,Automatic,Islamabad,Silver,Imported,1500,Sedan,19,9,34,38,Toyota
2016,0.53,90637,Hybrid,Automatic,Islamabad,White,Imported,1500,Crossover,7,6,27,19,Honda
1997,0.6,98000,Diesel,Automatic,Punjab,other,Imported,3000,SUV,14,9,21,13,Toyota
2019,0.52,88000,Petrol,Automatic,Punjab,White,Local,1300,Sedan,14,0,17,13,Toyota
2021,0.7,70000,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2017,0.46,55000,Petrol,Manual,Islamabad,White,Local,1300,Sedan,10,0,6,8,Toyota
2007,1.22,165000,Diesel,Automatic,Punjab,White,Imported,3000,SUV,14,17,34,36,Toyota
2022,0.76,12000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,18,21,40,35,Honda
2021,0.7,124000,Petrol,Automatic,Islamabad,White,Local,2000,SUV,28,23,45,42,Hyundai
2017,0.51,100000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,18,21,40,35,Honda
2013,0.4,180000,Hybrid,Automatic,Sindh,White,Imported,1800,Sedan,27,13,45,37,Toyota
2019,0.58,42000,Petrol,Automatic,Punjab,White,Imported,1800,Sedan,18,21,40,35,Honda
1997,0.06,200000,LPG,Manual,Sindh,White,Local,800,Mini Van,7,0,0,0,Suzuki
2020,0.41,86000,Petrol,Automatic,Punjab,other,Local,1500,Sedan,14,9,17,13,Honda
2019,0.48,29500,Petrol,Automatic,Punjab,Black,Local,1300,Sedan,10,0,16,4,Toyota
2022,0.75,15600,Petrol,Automatic,Sindh,Black,Local,2400,Compact SUV,28,30,49,42,KIA
2012,0.42,98000,Petrol,Automatic,Punjab,Grey,Local,1600,Sedan,14,17,27,19,Toyota
2022,0.66,87000,Petrol,Automatic,Punjab,White,Local,1800,Sedan,23,13,44,19,Toyota
2017,0.36,75000,Petrol,Manual,Islamabad,White,Local,1300,Sedan,18,21,40,25,Honda
2020,0.56,58000,Petrol,Automatic,Un-Registered,White,Imported,1000,Crossover,23,10,62,32,Toyota
2021,0.55,35000,Petrol,Manual,Punjab,Black,Local,1600,Sedan,18,0,33,13,Toyota
2024,0.73,43000,Petrol,Automatic,Sindh,Black,Local,1800,Sedan,24,21,44,30,Toyota
2023,0.71,38000,Petrol,Automatic,Islamabad,other,Local,1500,Crossover,34,23,62,50,MG
2015,0.47,146000,Petrol,Automatic,Punjab,other,Imported,1800,Sedan,24,17,40,30,Toyota
2015,0.47,171000,Hybrid,Automatic,Punjab,Blue,Imported,1500,Crossover,7,6,27,19,Honda
2022,0.47,23000,Petrol,Automatic,Sindh,White,Local,1500,Sedan,18,13,40,24,Toyota
2018,0.65,73000,Petrol,Automatic,Islamabad,White,Local,1800,Sedan,18,21,40,35,Honda
2017,0.72,120000,Hybrid,Automatic,Islamabad,other,Imported,1800,Crossover,18,13,50,38,Toyota
2022,0.75,93000,Petrol,Automatic,Punjab,other,Local,2400,Compact SUV,28,23,38,42,KIA
2016,0.42,123000,Petrol,Automatic,Punjab,Silver,Local,1300,Sedan,14,0,17,13,Toyota
2014,0.42,114500,Hybrid,Automatic,Islamabad,Silver,Imported,1500,Crossover,34,9,50,38,Honda
2020,0.61,109000,Petrol,Automatic,Islamabad,White,Imported,1000,Crossover,23,13,45,45,Toyota
2022,0.48,33000,Petrol,Automatic,Sindh,White,Local,1500,Sedan,18,13,40,24,Toyota
2018,0.46,68000,Petrol,Automatic,Islamabad,Silver,Local,1500,MPV,28,9,43,29,Honda
2017,0.43,96000,Petrol,Automatic,Islamabad,White,Local,1500,MPV,28,9,43,29,Honda
2017,0.45,100000,Hybrid,Automatic,Islamabad,White,Imported,1500,Hatchback,18,3,40,24,Toyota
2024,0.82,41000,Petrol,Automatic,Punjab,Black,Local,2000,SUV,28,30,38,42,KIA
2020,0.42,95000,Petrol,Automatic,Sindh,White,Local,1500,Sedan,18,13,40,24,Toyota
2008,0.62,183000,Petrol,Automatic,Islamabad,Grey,Imported,1800,Sedan,24,16,34,36,Mercedes-Benz
2017,0.52,157504,Hybrid,Automatic,Punjab,Silver,Imported,1500,Van,18,21,44,29,Toyota
2013,0.41,155000,Hybrid,Automatic,Sindh,Black,Imported,1800,Sedan,18,13,45,30,Toyota
2022,0.86,46500,Petrol,Automatic,Islamabad,Black,Local,1500,Sedan,29,21,44,35,Honda
2018,0.44,25000,Petrol,Manual,Punjab,White,Local,1300,Sedan,10,0,6,8,Toyota
2022,0.77,43000,Petrol,Automatic,Islamabad,White,Local,1500,Sedan,23,21,44,35,Honda
2020,0.62,54000,Petrol,Automatic,Sindh,Silver,Imported,1000,Crossover,23,20,57,45,Toyota
2021,3.15,25000,Petrol,Automatic,Un-Registered,White,Imported,2700,SUV,11,13,39,44,Toyota
2023,0.74,25000,Petrol,Automatic,Islamabad,White,Local,1600,Sedan,18,18,33,24,Toyota
2022,0.58,55000,Petrol,Automatic,Punjab,Black,Local,1598,Sedan,18,10,45,13,Toyota
2020,0.55,67000,Petrol,Automatic,Sindh,Black,Imported,1000,Crossover,18,10,45,24,Toyota
2021,0.63,36300,Petrol,Automatic,Sindh,White,Local,1500,Crossover,34,30,62,50,MG
2014,0.41,196000,Hybrid,Automatic,Islamabad,White,Imported,1500,Hatchback,19,3,40,24,Toyota
2020,0.65,65000,Petrol,Automatic,Islamabad,White,Local,2000,Crossover,28,23,38,42,KIA
2020,0.47,57000,Petrol,Automatic,Islamabad,White,Local,1300,Sedan,10,3,16,8,Toyota
2024,0.69,28000,Petrol,Automatic,Punjab,White,Local,1600,Sedan,18,18,33,24,Toyota
2022,0.55,44492,Petrol,Automatic,Punjab,Silver,Local,1500,MPV,23,13,33,24,Honda
2015,0.45,150000,Hybrid,Automatic,Islamabad,White,Local,1500,Hatchback,25,16,48,24,Toyota
2024,0.92,30000,Petrol,Automatic,Punjab,Grey,Local,1500,Sedan,29,21,44,35,Honda
2010,0.85,53000,Petrol,Automatic,Sindh,Black,Imported,2100,Sedan,34,13,45,36,Mercedes-Benz
2012,0.42,146500,Hybrid,Automatic,Sindh,Black,Imported,1800,Sedan,0,6,27,13,Toyota
2022,0.56,266000,Petrol,Automatic,Sindh,Black,Local,1500,SUV,18,21,49,29,DFSK
2021,0.61,59000,Petrol,Automatic,Sindh,Silver,Local,1800,Sedan,18,21,40,35,Honda
2021,0.45,10000,Petrol,Automatic,Punjab,White,Local,1300,Sedan,10,4,39,13,Toyota
2019,1.29,51000,Diesel,Automatic,Sindh,White,Local,2800,SUV,29,13,40,42,Toyota
2022,0.69,16000,Petrol,Automatic,Sindh,Silver,Local,2000,Crossover,28,23,38,35,KIA
2021,0.49,40000,Petrol,Automatic,Islamabad,White,Local,1500,Sedan,18,13,40,24,Toyota
2021,0.59,69000,Petrol,Automatic,Sindh,other,Local,2000,Crossover,28,13,33,35,KIA
2021,0.52,75842,Petrol,Automatic,Punjab,Black,Local,1500,MPV,18,13,33,29,Honda
2023,0.89,46000,Petrol,Automatic,Islamabad,Black,Local,1500,Sedan,29,21,44,35,Honda
2018,0.42,157906,Petrol,Automatic,Punjab,Black,Local,1300,Sedan,14,0,17,13,Toyota
2018,0.56,75000,Petrol,Automatic,Punjab,White,Imported,1800,Sedan,23,4,40,35,Honda
2016,0.45,95000,Petrol,Automatic,Punjab,Black,Local,1800,Sedan,18,17,27,24,Honda
2016,0.55,153000,Hybrid,Automatic,Islamabad,White,Imported,1500,Sedan,14,9,34,38,Toyota
2015,0.43,100000,Petrol,Automatic,Islamabad,Silver,Imported,1300,Sedan,14,0,17,13,Toyota
2007,0.55,90000,Petrol,Automatic,Islamabad,Black,Imported,1800,Sedan,10,3,21,13,Toyota
2021,1.56,44600,Diesel,Automatic,Islamabad,Black,Local,2800,SUV,34,13,45,42,Toyota
2025,0.9,11500,Hybrid,Automatic,Un-Registered,White,Imported,1800,Sedan,37,13,50,50,Toyota
2014,0.45,120000,Hybrid,Automatic,Punjab,other,Imported,1500,Crossover,34,9,50,38,Honda
2004,0.46,180000,Petrol,Automatic,Punjab,Blue,Imported,1800,Sedan,18,9,34,44,Mercedes-Benz
2019,0.48,215000,Petrol,Automatic,Islamabad,White,Local,1300,Sedan,14,0,33,13,Toyota
2019,0.44,112900,Petrol,Automatic,Sindh,White,Local,1600,Sedan,7,6,27,13,Toyota
2017,0.47,53000,Petrol,Automatic,Sindh,other,Local,1800,Sedan,18,21,40,35,Honda
2021,0.55,43000,Petrol,Automatic,Sindh,White,Local,1598,Sedan,18,10,45,13,Toyota
2019,0.49,48731,Petrol,Automatic,Punjab,White,Local,1300,Sedan,14,0,17,13,Toyota
2016,0.4,78000,Petrol,Manual,other,White,Local,1300,Sedan,19,9,27,13,Toyota
2020,0.49,105000,Petrol,Automatic,Islamabad,Grey,Local,1500,MPV,18,13,33,29,Honda
2024,0.44,38000,Petrol,Automatic,Punjab,White,Local,1500,Sedan,18,13,38,13,Changan
2022,0.72,88547,Petrol,Automatic,Islamabad,Black,Local,2000,Crossover,28,23,38,42,KIA
2018,0.52,207000,Hybrid,Automatic,other,White,Imported,1500,Station Wagon,14,9,39,40,Toyota
2020,0.65,108000,Petrol,Automatic,Punjab,White,Local,2000,Crossover,28,23,38,42,KIA
2023,0.8,62000,Petrol,Automatic,Islamabad,White,Local,2000,SUV,28,23,45,42,Hyundai
2023,0.85,39000,Petrol,Automatic,Punjab,Black,Local,2000,SUV,28,23,45,42,Hyundai
2019,0.6,87500,Petrol,Automatic,Islamabad,other,Local,1800,Sedan,24,17,40,30,Toyota
2017,0.53,112000,Petrol,Automatic,Punjab,Silver,Local,1800,Sedan,18,28,40,35,Honda
2017,0.46,87000,Petrol,Automatic,Punjab,other,Local,1600,Sedan,18,6,33,13,Toyota
